Date,Return,Interest,Gold,Volatility,Price,Goldprice
2003-02-13,-0.010617779,0.0475,0.010714892,0.096,1.676445935,356.55
2003-02-14,0.007403702,0.0475,-0.014122534,0.0995,1.688903901,351.55
2003-02-17,0.002028741,0.0475,-0.017214598,0.0945,1.692333728,345.55
2003-02-18,0.001015916,0.0475,-0.005804689,0.0945,1.694053871,343.55
2003-02-19,-0.007594332,0.0475,0.017027828,0.0935,1.681237391,349.45
2003-02-20,-0.006368381,0.0475,0.007980661,0.096,1.670564651,352.25
2003-02-21,0.001671962,0.0475,-0.002558273,0.096,1.673360107,351.35
2003-02-24,-0.014123355,0.0475,0.018051541,0.09875,1.649892757,357.75
2003-02-25,0.000825287,0.0475,-0.01662947,0.09875,1.651254954,351.85
2003-02-26,-0.003461637,0.0475,0.007080177,0.0955,1.645548791,354.35
2003-02-27,0.004287606,0.0475,-0.02543721,0.097,1.652619402,345.45
2003-02-28,-0.005603179,0.0475,0.012942372,0.094,1.643385374,349.95
2003-03-03,-0.009649269,0.0475,-0.002575109,0.097,1.627604167,349.05
2003-03-04,0.001465918,0.0475,0.0147877,0.0975,1.62999185,354.25
2003-03-05,-0.004066699,0.0475,-0.001977961,0.099,1.623376623,353.55
2003-03-06,0.001299545,0.0475,0.007607814,0.0975,1.625487646,356.25
2003-03-07,0.002930167,0.0475,-0.015559013,0.098,1.630257581,350.75
2003-03-10,-0.003417694,0.0475,0.010493573,0.0975,1.62469537,354.45
2003-03-11,0.018529677,0.0475,-0.010778717,0.0995,1.655081099,350.65
2003-03-12,0.016689306,0.0475,-0.014072604,0.1075,1.682935039,345.75
2003-03-13,-0.000168279,0.0475,-0.033527622,0.1075,1.682651859,334.35
2003-03-14,-0.006708058,0.0475,0.005963936,0.1025,1.671402307,336.35
2003-03-17,0.008729282,0.0475,0.000594442,0.11,1.686056314,336.55
2003-03-18,-0.001179543,0.0475,0.003855284,0.112,1.68406871,337.85
2003-03-19,0.003711831,0.0475,-0.00415246,0.11,1.690331305,336.45
2003-03-20,-0.003711831,0.0475,-0.012561852,0.1065,1.68406871,332.25
2003-03-21,0.00591168,0.0475,-0.018836954,0.1045,1.694053871,326.05
2003-03-24,-0.007258028,0.0475,0.010980742,0.104,1.681802893,329.65
2003-03-25,-0.002854986,0.0475,-0.003342452,0.1015,1.677008217,328.55
2003-03-26,-0.00234506,0.0475,0.00516091,0.09825,1.673080141,330.25
2003-03-27,-0.003007019,0.0475,-0.003032603,0.0965,1.668056714,329.25
2003-03-28,-0.00249896,0.0475,0.007865719,0.095,1.663893511,331.85
2003-03-31,-0.00630289,0.0475,0.016734292,0.0975,1.653439153,337.45
2003-04-01,0.000330743,0.0475,-0.007436084,0.09725,1.653986107,334.95
2003-04-02,0.007804108,0.0475,-0.015040139,0.0975,1.666944491,329.95
2003-04-03,0.000333444,0.0475,-0.01434701,0.095,1.667500417,325.25
2003-04-04,-0.00233178,0.0475,0.000921942,0.095,1.663616703,325.55
2003-04-07,0.006007026,0.0475,-0.00770895,0.1,1.673640167,323.05
2003-04-08,-0.004508649,0.0475,-0.00092908,0.0975,1.666111296,322.75
2003-04-09,-0.007965525,0.0475,0.01262332,0.09625,1.652892562,326.85
2003-04-10,-0.001486498,0.0475,-0.000918274,0.09375,1.650437366,326.55
2003-04-11,0.001321222,0.0475,0.004582959,0.09125,1.652619402,328.05
2003-04-14,0.002150716,0.0475,-0.009802498,0.0905,1.656177542,324.85
2003-04-15,-0.004296817,0.0475,0.000307787,0.088,1.649076517,324.95
2003-04-16,-0.009029036,0.0475,0.004605473,0.08975,1.634253963,326.45
2003-04-17,-0.00277438,0.0475,0.002141984,0.0905,1.629726206,327.15
2003-04-18,-0.001791094,0.0475,-0.003674786,0.0885,1.626809826,325.95
2003-04-21,0.000813736,0.0475,0.023048784,0.0895,1.628134158,333.55
2003-04-22,-0.010688361,0.0475,-0.001800451,0.097,1.610824742,332.95
2003-04-23,0.004844188,0.0475,-0.005118951,0.092,1.618646811,331.25
2003-04-24,-0.005327319,0.0475,0.009614014,0.0925,1.610046691,334.45
2003-04-25,0.006947277,0.0475,-0.003594433,0.0915,1.621271077,333.25
2003-04-28,-0.005013352,0.0475,0.001798831,0.093,1.613163413,333.85
2003-04-29,-0.001450794,0.0475,0.001197426,0.0935,1.610824742,334.25
2003-04-30,-0.008341402,0.0475,0.012782576,0.0965,1.597444089,338.55
2003-05-01,-0.009380783,0.0475,0.009407684,0.1005,1.582528881,341.75
2003-05-02,0.001266825,0.0475,-0.002343637,0.097,1.584534939,340.95
2003-05-05,-0.006003178,0.0475,0.003805625,0.0965,1.575051189,342.25
2003-05-06,-0.003616072,0.0475,0.005826673,0.1005,1.569365976,344.25
2003-05-07,0.001413428,0.0475,-0.006411212,0.1015,1.57158573,342.05
2003-05-08,-0.011873284,0.0475,0.019111628,0.1005,1.553036186,348.65
2003-05-09,-0.002946424,0.0475,-0.000286862,0.1025,1.548467018,348.55
2003-05-12,-0.002937768,0.0475,0.007716529,0.107,1.543924656,351.25
2003-05-13,-0.000925926,0.0475,-0.003993729,0.1035,1.542495758,349.85
2003-05-14,0.000925926,0.0475,0.007404277,0.102,1.543924656,352.45
2003-05-15,0.010554188,0.0475,-0.001419648,0.099,1.56030582,351.95
2003-05-16,-0.017937701,0.0475,0.007924196,0.102,1.53256705,354.75
2003-05-19,-0.005197199,0.0475,0.031902844,0.1085,1.524622656,366.25
2003-05-20,-0.003652416,0.0475,0.004630899,0.1065,1.519064256,367.95
2003-05-21,0.00380489,0.0475,0.009736385,0.106,1.524855139,371.55
2003-05-22,-0.004260506,0.0475,-0.012185366,0.105,1.518372305,367.05
2003-05-23,-0.002577907,0.0475,0.004620829,0.10475,1.514463123,368.75
2003-05-26,0.000605969,0.0475,0.004329597,0.10425,1.515381118,370.35
2003-05-27,0.005013303,0.0475,-0.011132344,0.10575,1.522997259,366.25
2003-05-28,0.009179991,0.0475,-0.00328183,0.1045,1.53704273,365.05
2003-05-29,0.001384296,0.0475,0.011439591,0.1015,1.539171926,369.25
2003-05-30,-0.004760086,0.0475,-0.013084554,0.1035,1.531862745,364.45
2003-06-02,-0.007021858,0.0475,0.003834046,0.106,1.5211439,365.85
2003-06-03,-0.004704463,0.0475,-0.001641363,0.107,1.514004542,365.25
2003-06-04,-0.007691766,0.0475,-0.010956449,0.112,1.502403846,361.27
2003-06-05,-0.000901036,0.0475,0.020493306,0.1085,1.501050736,368.75
2003-06-06,0.011473556,0.0475,-0.013652089,0.112,1.518372305,363.75
2003-06-09,0.001671606,0.0475,-0.005237057,0.1105,1.520912548,361.85
2003-06-10,0.00060855,0.0475,-0.02717254,0.104,1.521838381,352.15
2003-06-11,-0.00969264,0.0475,0.00988988,0.1035,1.507159005,355.65
2003-06-12,-0.002709213,0.0475,-0.006205069,0.1005,1.503081317,353.45
2003-06-13,-0.004947907,0.0475,0.009012876,0.0995,1.495662579,356.65
2003-06-16,0.0008978,0.0475,0.00698522,0.104,1.497005988,359.15
2003-06-17,-0.004927957,0.0475,0.011626429,0.103,1.489646954,363.35
2003-06-18,-0.002380599,0.0475,-0.016650863,0.102,1.486104919,357.35
2003-06-19,0.002082714,0.0475,0.011131324,0.10075,1.489203276,361.35
2003-06-20,0.004776841,0.0475,-0.011047376,0.099,1.496333982,357.38
2003-06-23,0.007208321,0.0475,-0.012331585,0.1005,1.507159005,353
2003-06-24,0.001055568,0.0475,-0.017719812,0.10025,1.508750754,346.8
2003-06-25,-0.013338527,0.0475,0.001728609,0.104,1.488759863,347.4
2003-06-26,0.009122923,0.0475,-0.009399245,0.101,1.502403846,344.15
2003-06-27,-0.003299838,0.0475,0.003191183,0.099,1.497454328,345.25
2003-06-30,-0.004482302,0.0475,0.003325384,0.09925,1.490757305,346.4
2003-07-01,-0.008313587,0.0475,0.012479542,0.104,1.478415139,350.75
2003-07-02,-0.006190145,0.0475,0.002135992,0.1015,1.469291801,351.5
2003-07-03,-0.001761598,0.0475,-0.000996229,0.101,1.466705779,351.15
2003-07-04,0.004557156,0.0475,-0.000854701,0.0975,1.473405039,350.85
2003-07-07,-0.000883652,0.0475,-0.007438169,0.103,1.472103636,348.25
2003-07-08,0.030491078,0.0475,-0.010971671,0.1085,1.517680983,344.45
2003-07-09,0.002431243,0.0475,0.000290276,0.11,1.521375323,344.55
2003-07-10,0.001370176,0.0475,0.002608697,0.107,1.523461304,345.45
2003-07-11,-0.004256619,0.0475,-0.000723956,0.1045,1.516990291,345.2
2003-07-14,-0.000151688,0.0475,0.006065001,0.1045,1.5167602,347.3
2003-07-15,0.0114409,0.0475,-0.014939722,0.1045,1.534212949,342.15
2003-07-16,-0.006270572,0.0475,0.004083424,0.106,1.524622656,343.55
2003-07-17,0.003971896,0.0475,0.003486855,0.103,1.530690341,344.75
2003-07-18,0.008300078,0.0475,0.007225465,0.104,1.543448063,347.25
2003-07-21,-0.00584797,0.0475,0.012875714,0.1045,1.534448366,351.75
2003-07-22,0.000767519,0.0475,-0.002846977,0.1025,1.535626536,350.75
2003-07-23,-0.013574524,0.0475,0.025057617,0.103,1.514921982,359.65
2003-07-24,-0.007696409,0.0475,0.005545557,0.103,1.503307276,361.65
2003-07-25,0.002558894,0.0475,0.003036998,0.099,1.507159005,362.75
2003-07-28,-0.001205001,0.0475,0.006594336,0.1,1.505343971,365.15
2003-07-29,-0.001955035,0.0475,-0.009078467,0.097,1.502403846,361.85
2003-07-30,0.017428645,0.0475,-0.015316367,0.101,1.528818224,356.35
2003-07-31,0.009987023,0.0475,-0.005628269,0.1055,1.544163064,354.35
2003-08-01,-0.005543593,0.0475,-0.023412918,0.1065,1.535626536,346.15
2003-08-04,0.004771809,0.0475,0.009488283,0.10575,1.542971764,349.45
2003-08-05,0.00432968,0.0475,0.007412721,0.11,1.549666822,352.05
2003-08-06,-0.005563297,0.0475,-0.000852515,0.1065,1.541069502,351.75
2003-08-07,-0.002462676,0.0475,0.003122341,0.10575,1.537279016,352.85
2003-08-08,-0.003376308,0.0475,0.010992219,0.10225,1.532097441,356.75
2003-08-11,-0.010212725,0.0475,0.014194505,0.1035,1.516530179,361.85
2003-08-12,0.003037669,0.0475,-0.009440581,0.10525,1.5211439,358.45
2003-08-13,0.000304275,0.0475,0.011786866,0.105,1.521606817,362.7
2003-08-14,0.002437539,0.0475,0.008920666,0.10175,1.525320317,365.95
2003-08-15,-0.006991973,0.0475,-0.006029894,0.1015,1.514692517,363.75
2003-08-18,0.004706606,0.0475,-0.014956656,0.1,1.521838381,358.35
2003-08-19,0.003048318,0.0475,0.010272161,0.1,1.526484506,362.05
2003-08-20,-0.007754924,0.0475,0.011533836,0.1,1.514692517,366.25
2003-08-21,0.010047276,0.0475,-0.015130963,0.103,1.52998776,360.75
2003-08-22,0.001684404,0.0475,0.006079886,0.104,1.53256705,362.95
2003-08-25,0.000613215,0.0475,-0.004694844,0.104,1.533507131,361.25
2003-08-26,0.011723102,0.0475,0.008819128,0.108,1.55159038,364.45
2003-08-27,0.006069585,0.0475,0.021981889,0.10875,1.561036528,372.55
2003-08-28,0.002031409,0.0475,-0.007814645,0.107,1.564210856,369.65
2003-08-29,-0.012744966,0.0475,0.015835006,0.104,1.544401544,375.55
2003-09-01,0.003403469,0.0475,0,0.10475,1.549666822,375.55
2003-09-02,0.007153996,0.0475,-0.009632181,0.107,1.560792883,371.95
2003-09-03,0.001093152,0.0475,0.005095211,0.1095,1.5625,373.85
2003-09-04,-0.00202919,0.0475,-0.00133833,0.106,1.559332606,373.35
2003-09-05,-0.010238997,0.0475,0.010656821,0.103,1.543448063,377.35
2003-09-08,-0.005694513,0.0475,-0.005580668,0.105,1.534683855,375.25
2003-09-09,-0.012051095,0.0475,0.019528263,0.108,1.516300227,382.65
2003-09-10,0.002885128,0.0475,-0.005765971,0.105,1.520681265,380.45
2003-09-11,-0.002733487,0.0475,-0.000788851,0.1015,1.516530179,380.15
2003-09-12,-0.006349228,0.0475,-0.012973441,0.099,1.506931887,375.25
2003-09-15,-0.004510608,0.0475,-0.003202992,0.101,1.500150015,374.05
2003-09-16,0.007831365,0.0475,-0.002141042,0.10275,1.51194436,373.25
2003-09-17,-0.004525577,0.0475,0.009333401,0.1045,1.505117399,376.75
2003-09-18,-0.003455792,0.0475,-0.001062276,0.103,1.499925004,376.35
2003-09-19,-0.008959295,0.0475,0.0145083,0.107,1.486546752,381.85
2003-09-22,-0.013436895,0.0475,0.013655196,0.114,1.466705779,387.1
2003-09-23,0.004115232,0.0475,-0.006089285,0.115,1.47275405,384.75
2003-09-24,0.000736648,0.0475,0.010599892,0.1135,1.473839352,388.85
2003-09-25,-0.000147373,0.0475,-0.009041653,0.112,1.473622163,385.35
2003-09-26,0.007098521,0.0475,-0.011746415,0.1095,1.484119917,380.85
2003-09-29,-0.002519826,0.0475,0.003669248,0.113,1.4803849,382.25
2003-09-30,-0.008402791,0.0475,0.008077167,0.122,1.467997651,385.35
2003-10-01,-0.000440302,0.0475,-0.00155824,0.1205,1.467351431,384.75
2003-10-02,-0.004246291,0.0475,-0.004950505,0.1205,1.46113384,382.85
2003-10-03,0.007626907,0.0475,-0.035357218,0.114,1.472320377,369.55
2003-10-06,-0.007919091,0.0475,0.009158313,0.1165,1.460706982,372.95
2003-10-07,-0.00887085,0.0475,0.009340874,0.12,1.447806573,376.45
2003-10-08,0.001303876,0.0475,-0.003192766,0.1205,1.449695564,375.25
2003-10-09,0.004358571,0.0475,-0.013954339,0.119,1.456027956,370.05
2003-10-10,-0.007109207,0.0475,0.008074327,0.1165,1.44571346,373.05
2003-10-13,0.000867805,0.0475,0.004546678,0.117,1.446968601,374.75
2003-10-14,0.002172812,0.0475,0.001333334,0.118,1.450116009,375.25
2003-10-15,0,0.0475,-0.006148108,0.1185,1.450116009,372.95
2003-10-16,0,0.0475,-0.003491811,0.1145,1.450116009,371.65
2003-10-17,-0.004340913,0.0475,0,0.1135,1.443834825,371.65
2003-10-20,0.001011195,0.0475,0.004563766,0.1175,1.445295563,373.35
2003-10-21,-0.009493742,0.0475,0.019626674,0.11625,1.431639227,380.75
2003-10-22,-0.00912077,0.0475,0.013305701,0.1185,1.418640942,385.85
2003-10-23,0.006547134,0.0475,-0.00415531,0.1185,1.427959446,384.25
2003-10-24,0.00142898,0.0475,0.011128479,0.117,1.43000143,388.55
2003-10-27,-0.007976114,0.0475,-0.001545396,0.115,1.418640942,387.95
2003-10-28,0.000709572,0.0475,-0.013233198,0.113,1.419647927,382.85
2003-10-29,0.00056802,0.0475,0.0094886,0.1115,1.420454545,386.5
2003-10-30,-0.003403293,0.0475,-0.007661878,0.1045,1.415628539,383.55
2003-10-31,-0.003109543,0.0475,0.001823392,0.1035,1.411233418,384.25
2003-11-03,0.011639592,0.0475,-0.019977008,0.105,1.427755568,376.65
2003-11-04,-0.002851442,0.0475,0.007669966,0.111,1.423690205,379.55
2003-11-05,-0.0099165,0.05,0.004731248,0.113,1.409641951,381.35
2003-11-06,0.002823266,0.05,-0.003677923,0.1065,1.413627368,379.95
2003-11-07,-0.00296422,0.05,0.008125864,0.1045,1.40944327,383.05
2003-11-10,-0.010236365,0.05,0.007542298,0.1085,1.395089286,385.95
2003-11-11,0.001535777,0.05,0.005168638,0.108,1.397233478,387.95
2003-11-12,-0.001954216,0.05,0.015601339,0.10525,1.394505648,394.05
2003-11-13,-0.00431365,0.05,0.001521491,0.1055,1.388503194,394.65
2003-11-14,-0.000832755,0.05,0.007321416,0.1025,1.387347392,397.55
2003-11-17,0.013548639,0.05,-0.016485283,0.105,1.406271973,391.05
2003-11-18,-0.015073558,0.05,0.019499225,0.1065,1.385233412,398.75
2003-11-19,0.000138533,0.05,-0.009322315,0.10625,1.385425326,395.05
2003-11-20,-0.001522808,0.05,-0.00151995,0.1015,1.383317195,394.45
2003-11-21,-0.001106042,0.05,0.004048076,0.0975,1.381788034,396.05
2003-11-24,0.006793787,0.05,-0.011606037,0.1015,1.391207568,391.48
2003-11-25,0,0.05,-0.000587687,0.1015,1.391207568,391.25
2003-11-26,-0.005826067,0.05,0.013707538,0.0935,1.383125864,396.65
2003-11-27,0.00083022,0.05,-0.003535804,0.095,1.38427464,395.25
2003-11-28,-0.002626669,0.05,0.007310343,0.092,1.38064338,398.15
2003-12-01,-0.003445665,0.05,0.010244967,0.0955,1.375894331,402.25
2003-12-02,-0.005488488,0.05,0.002482931,0.095,1.368363437,403.25
2003-12-03,-0.006410716,0.0525,0.003712876,0.095,1.359619307,404.75
2003-12-04,0.000543996,0.0525,-0.004953571,0.0925,1.360359135,402.75
2003-12-05,-0.002309941,0.0525,0.008898835,0.0915,1.357220413,406.35
2003-12-08,-0.0052792,0.0525,0.000983889,0.094,1.350074254,406.75
2003-12-09,0.001891892,0.0525,0.003680986,0.093,1.352630867,408.25
2003-12-10,-0.001621841,0.0525,-0.00688217,0.0885,1.350438893,405.45
2003-12-11,0.006503207,0.0525,-0.001233959,0.088,1.359249694,404.95
2003-12-12,-0.008257238,0.0525,0.009584738,0.0885,1.348072257,408.85
2003-12-15,-0.003230151,0.0525,0.002198877,0.091,1.343724805,409.75
2003-12-16,0.000268781,0.0525,-0.00611997,0.09,1.344086022,407.25
2003-12-17,0.001479589,0.0525,0.012930163,0.088,1.346076188,412.55
2003-12-18,0.004181567,0.0525,-0.004372654,0.087,1.35171668,410.75
2003-12-19,0.005149761,0.0525,-0.003414221,0.0865,1.358695652,409.35
2003-12-22,0.003129893,0.0525,0.001708568,0.0875,1.362954886,410.05
2003-12-23,-0.003129893,0.0525,0.001705653,0.087,1.358695652,410.75
2003-12-24,-0.007984344,0.0525,0.003159944,0.088,1.347890551,412.05
2003-12-25,0,0.0525,0.002181819,0.088,1.347890551,412.95
2003-12-26,0,0.0525,-0.001696559,0.088,1.347890551,412.25
2003-12-29,-0.001346983,0.0525,0.005635998,0.0925,1.346076188,414.58
2003-12-30,-0.007643349,0.0525,0.004020082,0.095,1.335826877,416.25
2003-12-31,-0.004797451,0.0525,-0.001923771,0.0955,1.329433661,415.45
2004-01-01,0.00039891,0.0525,0.000962348,0.0945,1.329964091,415.85
2004-01-02,-0.008211967,0.0525,0,0.099,1.319087192,415.85
2004-01-05,-0.013755375,0.0525,0.018583024,0.1065,1.301066875,423.65
2004-01-06,-0.003765994,0.0525,-0.003073288,0.107,1.29617628,422.35
2004-01-07,0.002985658,0.0525,-0.004270976,0.105,1.300052002,420.55
2004-01-08,-0.007253918,0.0525,0.007887018,0.103,1.290655653,423.88
2004-01-09,-0.002577985,0.0525,0.005880571,0.1055,1.287332647,426.38
2004-01-12,-0.003341476,0.0525,-0.004536754,0.109,1.283038235,424.45
2004-01-13,0.002698017,0.0525,-0.000707047,0.1095,1.286504567,424.15
2004-01-14,-0.000514469,0.0525,-0.00995151,0.108,1.28584287,419.95
2004-01-15,0.009301191,0.0525,-0.026713942,0.1085,1.297858533,408.88
2004-01-16,0.00873368,0.0525,-0.005222968,0.1075,1.309243257,406.75
2004-01-19,0.013046242,0.0525,0.001228501,0.1095,1.326435867,407.25
2004-01-20,-0.019831236,0.0525,0.013657083,0.1075,1.300390117,412.85
2004-01-21,-0.006351697,0.0525,-0.005586607,0.10975,1.292156609,410.55
2004-01-22,-0.006953415,0.0525,-0.002927188,0.1115,1.283202874,409.35
2004-01-23,0.010448338,0.0525,-0.003107302,0.109,1.296680498,408.08
2004-01-26,-0.001813707,0.0525,-0.009924601,0.113,1.294330831,404.05
2004-01-27,-0.008249596,0.0525,0.015471821,0.1145,1.283697047,410.35
2004-01-28,-0.002564104,0.0525,0,0.114,1.280409731,410.35
2004-01-29,0.027651531,0.0525,-0.027172229,0.1195,1.316309069,399.35
2004-01-30,-0.005905917,0.0525,0.00773264,0.1145,1.308557969,402.45
2004-02-02,0.008673993,0.0525,-0.01023985,0.118,1.319957761,398.35
2004-02-03,-0.00788855,0.0525,0.003258148,0.119,1.309586171,399.65
2004-02-04,0.002228778,0.0525,0.002748627,0.117,1.312508203,400.75
2004-02-05,-0.004713902,0.0525,-0.009527463,0.116,1.306335728,396.95
2004-02-06,-0.006899721,0.0525,0.015994343,0.11,1.297353399,403.35
2004-02-09,-0.007882705,0.0525,0.008394075,0.1105,1.287166946,406.75
2004-02-10,-0.004238655,0.0525,-0.000983889,0.1115,1.281722635,406.35
2004-02-11,-0.007915272,0.0525,0.011743254,0.11,1.271617497,411.15
2004-02-12,-0.003680908,0.0525,0.001701094,0.111,1.266945395,411.85
2004-02-13,-0.000759878,0.0525,-0.004136259,0.1095,1.265983036,410.15
2004-02-16,-0.004295105,0.0525,0.003650527,0.111,1.260557166,411.65
2004-02-17,-0.005531127,0.0525,0.00942947,0.113,1.253604112,415.55
2004-02-18,0.007802708,0.0525,-0.011131391,0.11075,1.263423879,410.95
2004-02-19,0.00101125,0.0525,-0.002363175,0.112,1.264702163,409.98
2004-02-20,0.025230256,0.0525,-0.030787666,0.108,1.297016861,397.55
2004-02-23,-0.002720033,0.0525,0.002763127,0.115,1.293493727,398.65
2004-02-24,-0.008244282,0.0525,0.012959683,0.116,1.282873637,403.85
2004-02-25,0.009797681,0.0525,-0.019503056,0.113,1.295504599,396.05
2004-02-26,0.000388727,0.0525,-0.002528127,0.1155,1.296008294,395.05
2004-02-27,-0.002847161,0.0525,0.002780588,0.1155,1.292323598,396.15
2004-03-01,-0.000516796,0.0525,0.008545986,0.1165,1.291655903,399.55
2004-03-02,0.015752457,0.0525,-0.016402084,0.1175,1.312163758,393.05
2004-03-03,0.021218141,0.0525,0.000762971,0.117,1.340302908,393.35
2004-03-04,-0.006279665,0.0525,-0.000762971,0.126,1.331912627,393.05
2004-03-05,-0.011521017,0.0525,0.020647844,0.1215,1.316655695,401.25
2004-03-08,0.00475123,0.0525,0.000498318,0.1235,1.322926313,401.45
2004-03-09,-0.010004032,0.0525,0.003233029,0.122,1.309757695,402.75
2004-03-10,0.01810662,0.0525,-0.006476545,0.12725,1.333688984,400.15
2004-03-11,0.01599819,0.0525,0.006898554,0.1335,1.355197181,402.92
2004-03-12,0.005844393,0.0525,-0.019219555,0.1355,1.363140676,395.25
2004-03-15,-0.002994422,0.0525,0.010645225,0.133,1.359064963,399.48
2004-03-16,-0.007581948,0.0525,0.006910084,0.1295,1.348799568,402.25
2004-03-17,0.000269796,0.0525,0.012598981,0.128,1.349163519,407.35
2004-03-18,-0.014864686,0.0525,0.009771667,0.12425,1.329256945,411.35
2004-03-19,0.004262695,0.0525,0.00242807,0.123,1.334935256,412.35
2004-03-22,-0.00863965,0.0525,0.011813059,0.12475,1.323451562,417.25
2004-03-23,0.003314115,0.0525,0.005973733,0.12375,1.327844908,419.75
2004-03-24,0.005726096,0.0525,-0.010056352,0.12675,1.335470085,415.55
2004-03-25,0.010606262,0.0525,0.001683097,0.12875,1.349709812,416.25
2004-03-26,-0.007663903,0.0525,0.014548313,0.12875,1.339405304,422.35
2004-03-29,-0.002007092,0.0525,-0.010711838,0.13075,1.33671969,417.85
2004-03-30,-0.006926896,0.0525,0.007153959,0.12725,1.327492367,420.85
2004-03-31,-0.012663406,0.0525,0.013218651,0.12825,1.310787783,426.45
2004-04-01,-0.005620562,0.0525,-0.00129055,0.12475,1.303441084,425.9
2004-04-02,0.012459995,0.0525,-0.012403443,0.12125,1.319783555,420.65
2004-04-05,0.005160448,0.0525,-0.011957574,0.1285,1.326611833,415.65
2004-04-06,-0.010294403,0.0525,0.009100769,0.12925,1.31302521,419.45
2004-04-07,-0.009409374,0.0525,0.008546046,0.12275,1.300728408,423.05
2004-04-08,0.009540685,0.0525,-0.007116624,0.12125,1.313197636,420.05
2004-04-09,-0.002622952,0.0525,0,0.1195,1.309757695,420.05
2004-04-12,-0.005616158,0.0525,-0.003338503,0.12375,1.302422506,418.65
2004-04-13,0.016149501,0.0525,-0.029082384,0.13025,1.323626737,406.65
2004-04-14,0.029552184,0.0525,-0.015114262,0.14325,1.363326517,400.55
2004-04-15,-0.008822589,0.0525,-0.003000377,0.13475,1.351351351,399.35
2004-04-16,-0.005256431,0.0525,0.003000377,0.12675,1.344266703,400.55
2004-04-19,-0.002684926,0.0525,0.001247505,0.12625,1.340662287,401.05
2004-04-20,0.011189871,0.0525,-0.015580162,0.133,1.355748373,394.85
2004-04-21,0.005028893,0.0525,-0.01223101,0.14,1.362583458,390.05
2004-04-22,0.003549007,0.0525,0.007407441,0.137,1.367427868,392.95
2004-04-23,-0.00341274,0.0525,0.005329962,0.1335,1.362769147,395.05
2004-04-26,0.001636662,0.0525,0.00328532,0.135,1.365001365,396.35
2004-04-27,-0.001500375,0.0525,0.006036995,0.133,1.362954886,398.75
2004-04-28,0.01399968,0.0525,-0.033404432,0.1365,1.382170007,385.65
2004-04-29,0.004988233,0.0525,0.005688445,0.1415,1.389081817,387.85
2004-04-30,-0.001110648,0.0525,-0.002840177,0.136,1.387539892,386.75
2004-05-03,0.001110648,0.0525,0.001033725,0.1415,1.389081817,387.15
2004-05-04,-0.011875312,0.0525,0.014106415,0.139,1.372683596,392.65
2004-05-05,-0.006839972,0.0525,0.001526912,0.138,1.363326517,393.25
2004-05-06,0.014280072,0.0525,-0.01408474,0.1375,1.382934587,387.75
2004-05-07,0.027621805,0.0525,-0.023484445,0.144,1.421666193,378.75
2004-05-10,0.015761897,0.0525,0,0.152,1.444251878,378.75
2004-05-11,-0.00590397,0.0525,-0.002379065,0.1445,1.435750179,377.85
2004-05-12,0.000287191,0.0525,0.00074076,0.1415,1.436162574,378.13
2004-05-13,0.008799191,0.0525,-0.008712106,0.146,1.448855404,374.85
2004-05-14,-0.001592472,0.0525,0.004790428,0.143,1.446549978,376.65
2004-05-17,0.00449439,0.0525,0.006615531,0.144,1.453065969,379.15
2004-05-18,0.003493453,0.0525,-0.005288919,0.148,1.458151064,377.15
2004-05-19,-0.019207753,0.0525,0.013954939,0.146,1.430410528,382.45
2004-05-20,0.00962997,0.0525,-0.00734815,0.14425,1.444251878,379.65
2004-05-21,-0.007768705,0.0525,0.01230382,0.141,1.43307538,384.35
2004-05-24,-0.001288937,0.0525,0.00311729,0.143,1.431229426,385.55
2004-05-25,-0.011950633,0.0525,0.008008309,0.1415,1.414227125,388.65
2004-05-26,0.001132022,0.0525,0.000257268,0.137,1.415828968,388.75
2004-05-27,-0.013919381,0.0525,0.01531619,0.1365,1.396258028,394.75
2004-05-28,0.00237646,0.0525,-0.003552852,0.1355,1.399580126,393.35
2004-05-31,-0.000699545,0.0525,0.005577401,0.13875,1.398601399,395.55
2004-06-01,0.009273637,0.0525,-0.002277905,0.14725,1.411631846,394.65
2004-06-02,0.016080033,0.0525,-0.007886075,0.151,1.434514417,391.55
2004-06-03,0.013430774,0.0525,-0.008206226,0.151,1.453911021,388.35
2004-06-04,-0.011564165,0.0525,0.004111531,0.1455,1.437194596,389.95
2004-06-07,-0.01582695,0.0525,0.009697664,0.143,1.414627246,393.75
2004-06-08,0.01038047,0.0525,-0.00611389,0.1395,1.429388222,391.35
2004-06-09,0.010778289,0.0525,-0.01726847,0.1445,1.444877908,384.65
2004-06-10,-0.006337339,0.0525,0.003633065,0.1415,1.435750179,386.05
2004-06-11,0.005182105,0.0525,-0.003893075,0.1395,1.443209698,384.55
2004-06-14,0.008551396,0.0525,-0.002603829,0.1475,1.455604076,383.55
2004-06-15,-0.012296719,0.0525,0.01423788,0.1525,1.437814522,389.05
2004-06-16,0.011569182,0.0525,-0.01137404,0.1465,1.454545455,384.65
2004-06-17,0.002184202,0.0525,0.010936983,0.145,1.457725948,388.88
2004-06-18,-0.004073325,0.0525,0.015235133,0.139,1.451800232,394.85
2004-06-21,-0.001160766,0.0525,-0.00253582,0.1425,1.450116009,393.85
2004-06-22,0.004942589,0.0525,0.002789048,0.142,1.457301078,394.95
2004-06-23,-0.002328968,0.0525,0.002023524,0.1395,1.453911021,395.75
